Identifier,Label,Description,Created,Modified,History notes,Type,Parent identifiers,Parent labels,Mapping type,Mapped identifier,Mapped label,Mapped type
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,690,Business awards,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,864,Business broadband campaign,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1618,Business centres,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,914,Business continuity advice,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,351,Business co-operatives,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1036,Business directories,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,350,Business grants,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,55,Business rate relief,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,56,Business rates account enquiries,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,54,Business rates annual notification,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,692,Business security advice,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,693,Business security grants,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1139,Business sponsorship opportunities,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1539,Business travel and commuting,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,385,Butchers shop licence,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1390,Byelaws and regulations,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1046,Calibration and testing,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1108,Camping and caravan sites,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,556,Canals and waterways,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1111,Car pooling,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,743,Caravan site licence,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,316,Care - home assessment,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1743,Care Act 2014 implementation,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1283,Care ambassadors,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,242,Care at home,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,209,Care needs assessment,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1769,Care order,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,887,Careers advice,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1755,Carers assessment,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,298,Carers support groups,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1142,Caretaking,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,883,"Catering, sales and vending",Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,941,Cave rescue,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1538,Cemeteries and crematoria,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,367,Census information,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,370,Change of circumstances,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,711,Change of housing tenancy,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1783,Channel early intervention scheme,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,631,Chaperone service,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1780,Child assessment order,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,923,Child maintenance payments,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1748,Child measurement,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,48,Child performance licences,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,266,Child protection,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,310,Child protection orders,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,19,Childcare out of school hours,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1352,Childcare provider registration,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,924,Childhood immunisation,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,21,Childminders,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,20,Childminding,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,837,Children and young people - preventative services,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,53,Children's centres,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1069,Children's certificate,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1039,Children's hearings,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1095,Children's Hearings - Supervision Requirement,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,449,Children's libraries,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1040,Children's panel recruitment,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,852,Citizenship ceremonies,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,895,Citizenship education,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1413,Civic buildings,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1555,Civic events,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1137,Civic liability,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1045,Civic recognition and awards,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,793,Civil emergencies - flooding,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,794,Civil emergencies - gas pipelines,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,792,Civil emergencies - major accident hazards,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,729,Civil emergencies - social and psychological support,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,875,Civil funerals,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1750,Civil injunction,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1296,Civil marriage and civil partnership venue licence,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,691,Clean Air Act approval,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,232,Client contact problems,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,859,Clinical household waste,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,646,Club premises certificate,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,760,Coastal events,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,848,Coastal protection,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,523,Commercial  clinical waste disposal,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,93,Commercial lettings,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,900,Commercial property development,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,519,Commercial waste bins,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,517,Commercial waste collection,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,520,Commercial waste disposal sites,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,522,Commercial waste special collections,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,518,Commercial waste spillage,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,878,Common Assessment Framework,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,649,Common land and village greens,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,122,Communal heating charge,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,140,Communal housing repairs,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,566,Communal lighting,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,313,Community alarms and Telecare,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,296,Community and day centres,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,719,Community assemblies and committees,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1149,Community centres,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1043,Community Councils - information,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,366,Community engagement,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1402,Community equipment loans,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,755,Community facility grants,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,746,Community farms,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,802,Community fire safety,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,871,Community grants,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1412,Community noticeboards,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1752,Community protection notice,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1096,Community Reparation Orders,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,870,Community safety,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1097,Community service orders,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,720,Community strategy,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,297,Community support groups and organisations,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,272,Community transport,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1044,Community wardens,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,645,Complaints advocacy,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,353,Complaints procedure,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,535,Composters,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,714,Compulsory property acquisition,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,373,"Conference, hall and meeting room hire",Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1355,"Consent for cellars, pavement lights and ventilators under street",Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,512,Conservation area planning,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1736,Conservation area tree works notification,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,511,Conservation areas,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1291,Constitution,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,811,Construction site fire safety,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,417,Construction site pollution,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,787,Consumer advice,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,418,Contaminated land,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1749,Contraception,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,828,Contracts lists,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,829,Contracts management,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1594,Conventional tower cranes notification,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1285,Conveyancing,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,707,Cooling tower registration,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,663,Copy certificates,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1151,Corporate - business process improvement,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1784,Corporate - meeting governance,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1305,Corporate - records management,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1042,Council - commercial activities - equipment hire - civic events,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1047,Council - common good funds,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1465,Council  expenditure,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,478,Council car parks,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,129,Council home modernisation,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,58,Council tax account enquiries,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,57,Council tax annual notification,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1763,Council tax appeals,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,61,Council tax band reductions,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,65,Council tax benefit appeals,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,62,Council tax benefit backdated claims,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,64,Council tax benefit current claim,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,63,Council tax benefit new claim,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,66,Council tax benefit overpayments,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,67,Council tax benefit renewal,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,59,Council tax discount,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,60,Council tax exemptions,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,109,Council tenant advice,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1574,Councillors allowances and expenses,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,355,Councillors declaration of interest,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,358,Councillors directory,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,357,Councillors surgeries,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,163,Counselling,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1782,Counter terrorism (Prevent),Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,745,Countryside conservation,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,467,Countryside education,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,468,Countryside events,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,466,Countryside facilities,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,702,Countryside management,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,749,Countryside rangers,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,470,Countryside surveys,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,469,Countryside visitor centres,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,750,Countryside volunteers,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1098,Court fines - supervision of payment,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,759,Cranage,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,683,Credit licence,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,352,Credit unions,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,948,Crime investigation,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,947,Crime prevention,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1751,Criminal Behaviour Order,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1476,Criminal damage - dwelling,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1477,Criminal damage - non-domestic building,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1479,Criminal damage - non-specific,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1478,Criminal damage - property,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1475,Criminal damage - vehicle,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1059,Crofting and rural house purchase grants,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1159,Cultural grants,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1308,Current emergency situations - civil,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1287,Current emergency situations - health,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1307,Current emergency situations - weather,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,337,Current vacancies,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,653,Customer satisfaction surveys,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1799,Cycle and motorcycle parking,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1530,Cycle hire,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,539,Cycle lanes and routes,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,547,Cycle training,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,546,Cycling and walking to school schemes,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1566,Cycling schemes,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,376,Dangerous animals licence,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1471,Dangerous dogs enforcement,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,545,Dangerous road improvements,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,600,Dangerous structures,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,826,Data Protection,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,576,Dead animal removal,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,331,Death - funerals - cost information,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,330,Death - funerals - cremations,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,324,Death - historical searches,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,321,Death registration,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,651,Debt counselling,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1520,Debt enforcement,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1356,Declaration of compliance with NIEA greenfield soils guidance,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,143,Decoration and disturbance allowances,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,901,Demand responsive transport,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,602,Demolition control,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,603,Demolition enforcement,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,125,Demolitions - alternative housing,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,126,Demolitions - disturbance allowance,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,128,Demolitions - property assessment,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,127,Demolitions - tenants' responsibilities,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,607,Demonstrations and parades permission,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,684,Derelict properties,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,608,Development control,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1158,Development control enforcement,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,287,Direct payments,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,221,Disabled and older people - rail card,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,137,Disabled facilities grant,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,280,Disabled people - bus passes,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,299,Disabled people - employment advice,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,239,Disabled people - employment and training schemes,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,130,Disabled people - home adaptations,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,178,Disabled people - home adaptations and aids,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,276,Disabled people - Motability scheme,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,274,Disabled people - parking bays,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,279,Disabled people - parking permits,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,275,Disabled people - taxi card,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1734,Discharge of planning conditions,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1148,Discretionary Housing Payment,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1099,Diversion from prosecution,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1094,Dog  waste bins,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,377,Dog breeding licence,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,577,Dog fouling,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,612,Dog registration,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,432,Dog wardens,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1397,Domestic heating oil tanks,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1114,Domestic water rates,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,398,Door supervisor licence,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1067,Door-to-door metal dealer licence,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,555,Drain and gully clearance,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,664,Drainage,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,783,Driver training,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,477,Dropped kerbs,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1100,Drug treatment and testing orders,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,730,Drugs advice and support,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1729,Dual drivers licence,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1741,Early education for 2 year olds,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,888,Early years grant,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,596,Ecology and geology,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,916,Economic information and analysis,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,348,Economic reports and forecasts,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,26,Education - adult - opportunities in Europe,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,11,Education - grants - disabled students allowance,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,23,Education - grants - education maintenance award,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,24,Education - grants - student awards,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,25,Education - loans - student loan,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,49,Education consultations,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1090,Education in hospital,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1135,Education transport for 16-19 year olds,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,8,"Education, health and care (EHC) plan",Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1282,Educational support for looked after children,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,721,Election results,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,365,Electoral nominations,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,364,Electoral register,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,139,Emergency out of hours housing repairs,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,703,Emergency plan,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,932,Emergency veterinary services,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,343,Employment and training initiatives,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,913,Empty residential properties,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1619,Ending housing tenancy,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,880,Energy efficiency,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,601,Environmental health - out of hours emergencies,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,846,Environmental health placements,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1738,Environmental Impact Assessment screening,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,879,Environmental information regulations,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,495,Environmental policy,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,344,Equal opportunities advice,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,861,Equality and diversity,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,114,Estate parking,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,821,Estates management,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,824,European and other funding,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1061,European Public Information Centre (EPIC) network,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,34,Exclusion of school pupils,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1789,Exercise and fitness classes,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1084,Exhaust emission testing,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,624,Exhibitions,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,332,Exhumations,Service
